rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
3.0,I love cleansing oils for their ability to gently remove makeup ...,"I love cleansing oils for their ability to gently remove makeup and leave my skin feeling soft. Although this cleansing oil left my skin soft, it does not do a good job of removing my makeup. I will stick to the MAC or Lamcome cleansing oils, even though they are more pricey, I feel like they get my skin much cleaner on days when I am wearing makeup.",B00U2VQZC4,1447207798000,3,True,neutral,love cleansing oil ability gently remove makeup leave skin feeling soft although cleansing oil left skin soft not good job removing makeup stick mac lamcome cleansing oil even though pricey feel like get skin much cleaner day wearing makeup
5.0,great product,"I loved the way it worked, I have tried many and this one works. Will for sure use it again.",B000G8LWZI,1375904598000,1,True,positive,loved way worked tried many one work sure use
5.0,Good value,Inexpensive brush but seems to work well,B072V1M1SW,1536422208339,0,True,positive,inexpensive brush seems work well
2.0,😤,The color of the tip comes off quick,B07WR65X21,1574051709532,0,False,negative,color tip come quick
1.0,Crap!,Absolutely ZERO color. Complete waste of money !!!,B07YSVTQK3,1591461452376,0,True,negative,absolutely zero color complete waste money
2.0,not stretchy at all and super shiny like grease,"these are very hard, not stretchy at all and super shiny like grease.  They seem thicker.  This is not similar to those you see in the store.",B0736KP6V1,1507824867557,0,True,negative,hard not stretchy super shiny like grease seem thicker not similar see store
4.0,Had to give it a chance...,"I wasn't impressed at first. Purchased for my husband, when I first opened the package all I could notice was how small the item was and how plastic and cheap the bowl felt. I purchased it as a Christmas present and it ended up be a stocking stuffer. However, when my husband started using it, grew on him. He did not think his shave soap would fit but it did and despite not fitting at first he was able to stretch out the prongs so his razor would fit. Overall, it is very compact and does not take up too much space on the sink. He can take it while he travels and I am not worried about a glass shave bowl breaking again. For the price we got a really convenient little shave station.",B00S9ANOGU,1453331262000,0,True,positive,impressed first purchased husband first opened package could notice small item plastic cheap bowl felt purchased christmas present ended stocking stuffer however husband started using grew not think shave soap would fit despite not fitting first able stretch prong razor would fit overall compact not take much space sink take travel not worried glass shave bowl breaking price got really convenient little shave station
2.0,It's pretty,When you first get it it just says synthetic but i was okay with that. I put it on and BAM it got tangled and i spent the rest of my life detangling a straight wig.  I want to put hair silk in it but afraid its going to damage the wig but hey it's already messed up so what can i lose! I've bought synthetic wigs around this price point in waaaaayyyyyyyyy better quality than this. 😂 when ever i get it fully detangled i might wear it for halloween. Oh i like the feel for it. Like if it wasn't tangled i would wear it for my spouse for role play or just to spice up our day.,B07KWNK51T,1557760275842,0,True,negative,first get say synthetic okay put bam got tangled spent rest life detangling straight wig want put hair silk afraid going damage wig hey already messed lose bought synthetic wig around price point waaaaayyyyyyyyy better quality ever get fully detangled might wear halloween like feel like tangled would wear spouse role play spice day
3.0,Cute,It came bent but I just unbended it,B01D0VLCXE,1559858271499,0,True,neutral,came bent unbended
3.0,Glue not so great,The natural lash is a good length natural but not short. Nothing exaggerating. They are soft. But the glue sucks....I had to use a different eyelash glue to keep them on for 1 day. Also the glue is a little strong for the eyes and nose when first applied,B0B187RXDM,1656446129695,2,True,neutral,natural lash good length natural not short nothing exaggerating soft glue suck use different eyelash glue keep day also glue little strong eye nose first applied
5.0,"Holds the curls and lasts, great value but shipping costs is atrocious","I have been using Botanicals soft and beautiful for 15 years. It's a great product but due to a sudden lack of availability of this product I am subject to over pricing. This product is rarely over $4.50 a bottle. So be aware of the profit made in shipping. I paid $35+ for 3 bottles as it isn't covered by Prime. I use only 2 products on my very curly hair and this is one of them. I am going to reach out to the company. Buy l have the product 5/5 because it's great, holds my curls and feels light and soft.",B078KNM34G,1621295660607,0,True,positive,using botanical soft beautiful year great product due sudden lack availability product subject pricing product rarely bottle aware profit made shipping paid bottle covered prime use product curly hair one going reach company buy product great hold curl feel light soft
1.0,Breaks off easily.,Felt too bad for buying this headband. My daughter loves headbands so much so bought these because they look beautiful. But they are so brittle and breaks easily. 3 bands broke so far.,B077ZYGHL4,1553213795654,0,True,negative,felt bad buying headband daughter love headband much bought look beautiful brittle break easily band broke far
4.0,Works well,Good product. Kind of messy so be careful.,B06XP1R15N,1551202908629,0,True,positive,good product kind messy careful
5.0,Works well,"This product works well as described I only recommend that if you are using it for tattooing that you do not let the client leave it on for any longer than 24 hours. After 24 hours, it tends to leave a adhesive residue which is very difficult to remove and or slight burns around the area that the adhesive contacts the bare skin.",B097YLJL1W,1641246008807,0,True,positive,product work well described recommend using tattooing not let client leave longer hour hour tends leave adhesive residue difficult remove slight burn around area adhesive contact bare skin
5.0,Recommend!,"Definitely recommend, my 15 year old daughter has a husky and this works great!!",B097BZ6XPC,1662308278901,0,True,positive,definitely recommend year old daughter husky work great
3.0,Eeh. Kind of dry,Bought two pack. One was ok. The other was kind of dry,B075QNTHX6,1518913507965,0,True,neutral,bought two pack one kind dry
3.0,2 packs of braiding hair,"I'm trying to understand why I purchased a 6 pack deal however I received two pks. It has arrived, its soft, it's true to colour and length. There is a crotchet needle with 5 coloured beads. However I'm here reading and rereading the description to see if I read it wrong to begin with but I'm still seeing 6 pack deal amd I'm still standing here with 2 pks.",B08BJNFHS4,1602614159819,0,True,neutral,trying understand purchased pack deal however received two pks arrived soft true colour length crotchet needle coloured bead however reading rereading description see read wrong begin still seeing pack deal amd still standing pks
5.0,Great for barbers,Great for organizing and tool storage.,B07HJG8SSG,1583331928914,0,True,positive,great organizing tool storage
3.0,Just so-so,It works better than plain 98% acetone. It is globby and hard to get out of the bottle. It takes two applications to fully remove the polish (I use nail dip),B07VB3ZVY3,1583218227860,0,True,neutral,work better plain acetone globby hard get bottle take two application fully remove polish use nail dip
1.0,"waste of money, took forever to get here",fell right off.  dont even attempt to wear with makeup,B01DABT1AU,1531744240153,0,True,negative,fell right dont even attempt wear makeup
